,Movement,Gender,Dial,Bracelet color,Price
1366,Quartz,Men's watch/Unisex,Black,Silver,132082.5
1367,Manual winding,Men's watch/Unisex,White,Blue,561000.0
1368,Automatic,Men's watch/Unisex,Black,Steel,41580.0
1369,Quartz,Women's watch,Blue,White,37125.0
1370,Automatic,Men's watch/Unisex,White,Silver,90750.0
1371,Manual winding,Men's watch/Unisex,Black,Brown,178035.0
1372,Quartz,Women's watch,Silver,Gold,24090.0
1373,Quartz,Men's watch/Unisex,Blue,Blue,146767.5
1374,Automatic,Men's watch/Unisex,Silver,Black,179272.5
1375,Quartz,Men's watch/Unisex,Black,Silver,36712.5
1376,Automatic,Men's watch/Unisex,Gold,Blue,1512142.5
1377,Automatic,Men's watch/Unisex,Black,Steel,266640.0
1378,Automatic,Men's watch/Unisex,Black,Black,111870.0
1379,Automatic,Men's watch/Unisex,Grey,Brown,117232.5
1380,Quartz,Women's watch,Champagne,Steel,18892.5
1381,Automatic,Men's watch/Unisex,Grey,Brown,196432.5
1382,Quartz,Men's watch/Unisex,Black,Silver,26400.0
1383,Automatic,Men's watch/Unisex,Black,Steel,130432.5
1384,Manual winding,Men's watch/Unisex,Blue,Blue,250552.5
1385,Manual winding,Men's watch/Unisex,Silver,Black,10807.5
1386,Quartz,Men's watch/Unisex,Black,Steel,3795.0
1387,Automatic,Men's watch/Unisex,Green,Steel,73920.0
1388,Automatic,Men's watch/Unisex,Black,Black,446242.5
1389,Automatic,Men's watch/Unisex,Black,Steel,65587.5
1390,Quartz,Men's watch/Unisex,Black,Steel,74167.5
1391,Automatic,Men's watch/Unisex,Black,Black,268372.5
1392,Automatic,Men's watch/Unisex,Blue,Blue,78705.0
1393,Quartz,Men's watch/Unisex,Black,Black,46447.5
1394,Automatic,Men's watch/Unisex,Black,Brown,303187.5
1395,Manual winding,Men's watch/Unisex,Black,Brown,223657.5
1396,Manual winding,Women's watch,Blue,Blue,92317.5
1397,Automatic,Men's watch/Unisex,Grey,Steel,19800.0
1398,Quartz,Men's watch/Unisex,Black,Steel,35062.5
1399,Automatic,Men's watch/Unisex,Black,Blue,429495.0
1400,Automatic,Men's watch/Unisex,Silver,Black,56512.5
1401,Manual winding,Men's watch/Unisex,White,Black,124410.0
1402,Automatic,Men's watch/Unisex,Blue,Brown,87202.5
1403,Manual winding,Men's watch/Unisex,Blue,Steel,189337.5
1404,Quartz,Men's watch/Unisex,White,Blue,8827.5
1405,Automatic,Men's watch/Unisex,Black,Silver,69052.5
1406,Manual winding,Men's watch/Unisex,Blue,Black,1567087.5
1407,Automatic,Men's watch/Unisex,Blue,Black,701250.0
1408,Automatic,Men's watch/Unisex,Black,Black,84892.5
1409,Automatic,Men's watch/Unisex,Black,Steel,87697.5
1410,Automatic,Men's watch/Unisex,Blue,Silver,92812.5
1411,Quartz,Men's watch/Unisex,Champagne,Gold,7837.5
1412,Manual winding,Men's watch/Unisex,Blue,Blue,62617.5
1413,Quartz,Men's watch/Unisex,Black,Steel,67980.0
1414,Quartz,Men's watch/Unisex,White,Black,28545.0
1415,Automatic,Men's watch/Unisex,Red,Steel,152130.0
1416,Automatic,Men's watch/Unisex,Blue,Silver,16500.0
1417,Automatic,Men's watch/Unisex,Silver,Black,66990.0
1418,Automatic,Men's watch/Unisex,Blue,Gold,172672.5
1419,Automatic,Men's watch/Unisex,Green,Steel,56100.0
1420,Manual winding,Men's watch/Unisex,Blue,Black,1810875.0
1421,Automatic,Men's watch/Unisex,Black,Silver,61792.5
1422,Automatic,Men's watch/Unisex,Black,Black,144375.0
1423,Manual winding,Men's watch/Unisex,Black,Black,16912.5
1424,Automatic,Men's watch/Unisex,Blue,Blue,375375.0
1425,Manual winding,Men's watch/Unisex,White,Black,80520.0
1426,Quartz,Men's watch/Unisex,Silver,Steel,33495.0
1427,Automatic,Men's watch/Unisex,Grey,Steel,415387.5
1428,Automatic,Men's watch/Unisex,Grey,Brown,99000.0
1429,Automatic,Men's watch/Unisex,Black,Brown,308715.0
1430,Automatic,Men's watch/Unisex,Black,Black,28380.0
1431,Automatic,Men's watch/Unisex,Grey,Black,561000.0
1432,Automatic,Men's watch/Unisex,Black,Black,329917.5
1433,Automatic,Men's watch/Unisex,Blue,Steel,102217.5
1434,Quartz,Men's watch/Unisex,Blue,Steel,97515.0
1435,Quartz,Men's watch/Unisex,Blue,Blue,677737.5
1436,Quartz,Women's watch,Black,Black,343200.0
1437,Automatic,Men's watch/Unisex,Silver,Blue,247417.5
1438,Automatic,Men's watch/Unisex,Black,Black,268455.0
1439,Automatic,Men's watch/Unisex,Blue,Black,3522750.0
1440,Manual winding,Men's watch/Unisex,Black,Black,286357.5
1441,Quartz,Men's watch/Unisex,White,Green,17407.5
1442,Automatic,Men's watch/Unisex,Black,Black,263505.0
1443,Automatic,Men's watch/Unisex,Red,Steel,860062.5
1444,Manual winding,Men's watch/Unisex,Black,Steel,103372.5
1445,Automatic,Men's watch/Unisex,Black,Green,82087.5
1446,Manual winding,Men's watch/Unisex,White,Brown,19800.0
1447,Manual winding,Women's watch,Blue,Black,41415.0
1448,Quartz,Women's watch,White,Silver,53625.0
1449,Automatic,Men's watch/Unisex,Grey,Steel,134227.5
1450,Quartz,Women's watch,Red,Silver,51810.0
1451,Automatic,Men's watch/Unisex,Black,Black,490050.0
1452,Automatic,Men's watch/Unisex,Black,Black,155182.5
1453,Quartz,Women's watch,Silver,Silver,8827.5
1454,Automatic,Men's watch/Unisex,Grey,Steel,170032.5
1455,Manual winding,Men's watch/Unisex,Black,Black,178530.0
1456,Quartz,Men's watch/Unisex,Blue,Steel,247417.5
1457,Manual winding,Men's watch/Unisex,Gold,Black,26400.0
1458,Automatic,Men's watch/Unisex,Blue,Brown,62700.0
1459,Automatic,Men's watch/Unisex,Blue,Blue,339075.0
1460,Manual winding,Men's watch/Unisex,Black,Brown,101145.0
1461,Quartz,Women's watch,Black,Steel,31432.5
1462,Automatic,Men's watch/Unisex,Champagne,Brown,107250.0
1463,Manual winding,Women's watch,Silver,Black,43807.5
1464,Quartz,Men's watch/Unisex,Red,Blue,61627.5
1465,Quartz,Men's watch/Unisex,Champagne,Black,31267.5
1466,Quartz,Men's watch/Unisex,Black,Black,46942.5
1467,Quartz,Men's watch/Unisex,Silver,Gold,17820.0
1468,Automatic,Men's watch/Unisex,Blue,Steel,84975.0
1469,Quartz,Women's watch,Silver,Brown,31597.5
1470,Automatic,Men's watch/Unisex,Blue,Black,42487.5
1471,Automatic,Men's watch/Unisex,Black,Steel,805200.0
1472,Quartz,Men's watch/Unisex,Black,Black,79612.5
1473,Automatic,Men's watch/Unisex,Grey,White,309292.5
1474,Automatic,Men's watch/Unisex,Blue,Blue,185625.0
1475,Quartz,Women's watch,Blue,Gold,237105.0
1476,Quartz,Women's watch,Black,Black,303352.5
1477,Automatic,Men's watch/Unisex,Green,Steel,241312.5
1478,Quartz,Men's watch/Unisex,Grey,Brown,16912.5
1479,Automatic,Men's watch/Unisex,Silver,Black,145942.5
1480,Automatic,Men's watch/Unisex,Black,Silver,24090.0
1481,Automatic,Men's watch/Unisex,White,Brown,3299917.5
1482,Manual winding,Men's watch/Unisex,Silver,Silver,17386462.5
1483,Manual winding,Men's watch/Unisex,Champagne,Black,1861117.5
1484,Automatic,Men's watch/Unisex,Black,Steel,242962.5
1485,Automatic,Men's watch/Unisex,Champagne,Black,269857.5
1486,Automatic,Men's watch/Unisex,Blue,Black,28792.5
1487,Automatic,Men's watch/Unisex,Black,Steel,320925.0
1488,Automatic,Men's watch/Unisex,Black,Steel,356812.5
1489,Automatic,Men's watch/Unisex,Grey,Steel,1655197.5
1490,Manual winding,Men's watch/Unisex,Silver,Black,121687.5
1491,Automatic,Men's watch/Unisex,Black,Steel,214665.0
1492,Manual winding,Men's watch/Unisex,White,Brown,21450.0
1493,Automatic,Men's watch/Unisex,White,Brown,32917.5
1494,Manual winding,Men's watch/Unisex,Silver,Black,11508750.0
1495,Automatic,Men's watch/Unisex,White,Black,127050.0
1496,Quartz,Women's watch,White,Gold,14190.0
1497,Manual winding,Men's watch/Unisex,Black,Black,362340.0
1498,Automatic,Men's watch/Unisex,Black,Black,21037.5
1499,Automatic,Men's watch/Unisex,Black,Black,684750.0
1500,Automatic,Men's watch/Unisex,White,Black,325875.0
1501,Manual winding,Women's watch,Black,Black,61710.0
1502,Manual winding,Men's watch/Unisex,White,Brown,102877.5
1503,Quartz,Men's watch/Unisex,Black,Black,70950.0
1504,Quartz,Men's watch/Unisex,White,Silver,41167.5
1505,Automatic,Men's watch/Unisex,Blue,Silver,107167.5
1506,Manual winding,Men's watch/Unisex,White,Black,44632.5
1507,Automatic,Men's watch/Unisex,Black,Black,371332.5
1508,Quartz,Men's watch/Unisex,Silver,Black,23182.5
1509,Automatic,Men's watch/Unisex,Blue,Blue,182490.0
1510,Automatic,Men's watch/Unisex,Red,Steel,134145.0
1511,Automatic,Men's watch/Unisex,Blue,Brown,32917.5
1512,Quartz,Men's watch/Unisex,Black,Black,14437.5
1513,Automatic,Women's watch,Silver,Black,104940.0
1514,Automatic,Men's watch/Unisex,White,Brown,71610.0
1515,Manual winding,Men's watch/Unisex,Silver,Brown,917152.5
1516,Automatic,Men's watch/Unisex,Blue,Blue,62617.5
1517,Manual winding,Men's watch/Unisex,Silver,Brown,58740.0
1518,Quartz,Women's watch,Blue,White,45375.0
1519,Automatic,Men's watch/Unisex,Silver,Brown,3082200.0
1520,Quartz,Women's watch,Blue,Gold,2887500.0
1521,Automatic,Men's watch/Unisex,Blue,Steel,2330542.5
1522,Automatic,Men's watch/Unisex,Blue,Steel,89512.5
1523,Automatic,Men's watch/Unisex,Blue,Steel,11385000.0
1524,Quartz,Men's watch/Unisex,Blue,Silver,21285.0
1525,Automatic,Men's watch/Unisex,Blue,Steel,203115.0
1526,Automatic,Men's watch/Unisex,Black,Steel,286192.5
1527,Automatic,Men's watch/Unisex,Green,Green,1856250.0
1528,Quartz,Men's watch/Unisex,Silver,Silver,8662.5
1529,Quartz,Men's watch/Unisex,Black,Black,22275.0
1530,Manual winding,Men's watch/Unisex,Silver,Black,139672.5
1531,Quartz,Men's watch/Unisex,Black,Black,148087.5
1532,Automatic,Men's watch/Unisex,White,Black,263917.5
1533,Automatic,Women's watch,White,White,272167.5
1534,Manual winding,Men's watch/Unisex,Silver,Brown,2305875.0
1535,Quartz,Women's watch,Silver,Silver,47520.0
1536,Quartz,Men's watch/Unisex,Black,Black,29040.0
1537,Automatic,Men's watch/Unisex,Black,Brown,123750.0
1538,Quartz,Men's watch/Unisex,Blue,Silver,19635.0
1539,Automatic,Men's watch/Unisex,Brown,Silver,78375.0
1540,Automatic,Men's watch/Unisex,White,Blue,697125.0
1541,Manual winding,Men's watch/Unisex,Champagne,Brown,53707.5
1542,Automatic,Men's watch/Unisex,Blue,Steel,297000.0
1543,Automatic,Men's watch/Unisex,White,White,865837.5
1544,Automatic,Men's watch/Unisex,Black,Steel,177292.5
1545,Automatic,Men's watch/Unisex,Black,Black,60720.0
1546,Automatic,Men's watch/Unisex,Blue,Black,65917.5
1547,Manual winding,Men's watch/Unisex,Silver,Black,3307425.0
1548,Automatic,Men's watch/Unisex,Black,Black,57255.0
1549,Automatic,Men's watch/Unisex,Brown,Brown,54367.5
1550,Quartz,Men's watch/Unisex,Blue,Gold,53212.5
1551,Automatic,Men's watch/Unisex,Grey,Black,62205.0
1552,Quartz,Men's watch/Unisex,Blue,Blue,42652.5
1553,Manual winding,Men's watch/Unisex,White,Blue,156585.0
1554,Quartz,Men's watch/Unisex,Green,Silver,42900.0
1555,Quartz,Men's watch/Unisex,White,Gold,70125.0
1556,Automatic,Men's watch/Unisex,Black,Black,156585.0
1557,Quartz,Men's watch/Unisex,Gold,Black,35805.0
1558,Quartz,Men's watch/Unisex,Black,Black,21945.0
1559,Automatic,Men's watch/Unisex,Blue,Steel,74250.0
1560,Automatic,Men's watch/Unisex,White,Brown,599115.0
1561,Manual winding,Men's watch/Unisex,Silver,Brown,18150.0
1562,Quartz,Men's watch/Unisex,Green,Silver,29452.5
1563,Automatic,Men's watch/Unisex,Blue,Blue,22605000.0
1564,Automatic,Men's watch/Unisex,Black,Black,21862.5
1565,Quartz,Men's watch/Unisex,Grey,Black,8827.5
1566,Automatic,Men's watch/Unisex,Black,Black,74250.0
1567,Quartz,Men's watch/Unisex,White,Brown,82500.0
1568,Quartz,Men's watch/Unisex,Silver,Steel,44715.0
1569,Quartz,Women's watch,Black,Black,25822.5
1570,Quartz,Men's watch/Unisex,Blue,Black,38940.0
1571,Automatic,Women's watch,Gold (solid),Black,111375.0
1572,Automatic,Men's watch/Unisex,Black,Silver,862125.0
1573,Automatic,Men's watch/Unisex,Green,Green,141652.5
1574,Manual winding,Men's watch/Unisex,White,Brown,13447.5
1575,Automatic,Men's watch/Unisex,White,White,577087.5
1576,Automatic,Men's watch/Unisex,Green,Silver,193792.5
1577,Automatic,Men's watch/Unisex,Black,Steel,42900.0
1578,Automatic,Men's watch/Unisex,Grey,Steel,331072.5
1579,Automatic,Men's watch/Unisex,Black,Black,466125.0
1580,Quartz,Women's watch,Silver,Brown,39847.5
1581,Quartz,Men's watch/Unisex,Black,Steel,183150.0
1582,Automatic,Women's watch,White,Brown,1406625.0
1583,Quartz,Women's watch,Black,Silver,164917.5
1584,Automatic,Men's watch/Unisex,Black,Steel,62617.5
1585,Automatic,Men's watch/Unisex,Grey,Steel,65175.0
1586,Automatic,Men's watch/Unisex,Black,Steel,43395.0
1587,Manual winding,Men's watch/Unisex,Black,Steel,328762.5
1588,Automatic,Men's watch/Unisex,Black,Blue,86707.5
1589,Automatic,Men's watch/Unisex,Silver,Black,177375.0
1590,Automatic,Men's watch/Unisex,Black,Steel,156337.5
1591,Quartz,Men's watch/Unisex,White,Black,49500.0
1592,Automatic,Men's watch/Unisex,Silver,Black,98092.5
1593,Quartz,Men's watch/Unisex,Blue,Brown,20460.0
1594,Quartz,Women's watch,Black,Black,83902.5
1595,Automatic,Men's watch/Unisex,Brown,Brown,510015.0
1596,Quartz,Men's watch/Unisex,Blue,Silver,11550.0
1597,Automatic,Men's watch/Unisex,Blue,Steel,11550.0
1598,Automatic,Men's watch/Unisex,Black,Black,83242.5
1599,Quartz,Men's watch/Unisex,Black,Black,8910.0
1600,Quartz,Men's watch/Unisex,Blue,Blue,651337.5
1601,Quartz,Men's watch/Unisex,Black,Brown,26730.0
1602,Manual winding,Men's watch/Unisex,Champagne,Brown,16087.5
1603,Quartz,Men's watch/Unisex,Green,Steel,59070.0
1604,Manual winding,Women's watch,Blue,Gold,10725.0
1605,Manual winding,Men's watch/Unisex,White,Brown,35805.0
1606,Quartz,Men's watch/Unisex,Silver,Brown,11550.0
1607,Automatic,Men's watch/Unisex,Silver,Blue,178035.0
1608,Automatic,Men's watch/Unisex,Blue,Blue,1641750.0
1609,Automatic,Men's watch/Unisex,Black,Black,91492.5
1610,Automatic,Men's watch/Unisex,Black,Silver,31350.0
1611,Automatic,Men's watch/Unisex,Grey,Steel,268455.0
1612,Quartz,Men's watch/Unisex,Black,Black,11550.0
1613,Quartz,Men's watch/Unisex,Black,Brown,12457.5
1614,Quartz,Men's watch/Unisex,Black,Brown,24667.5
1615,Automatic,Men's watch/Unisex,Blue,Blue,83737.5
1616,Automatic,Men's watch/Unisex,Blue,Steel,148417.5
1617,Automatic,Men's watch/Unisex,Green,Green,41167.5
1618,Automatic,Men's watch/Unisex,Black,Silver,49087.5
1619,Manual winding,Men's watch/Unisex,Silver,Black,30690.0
1620,Automatic,Men's watch/Unisex,Brown,Brown,227287.5
1621,Manual winding,Men's watch/Unisex,Grey,Silver,719812.5
1622,Automatic,Men's watch/Unisex,Black,Black,67237.5
1623,Automatic,Men's watch/Unisex,White,Steel,33742.5
1624,Automatic,Men's watch/Unisex,Black,Black,91492.5
1625,Automatic,Men's watch/Unisex,Black,Black,387667.5
1626,Automatic,Men's watch/Unisex,Black,Steel,71692.5
1627,Automatic,Men's watch/Unisex,Silver,Red,346417.5
1628,Automatic,Men's watch/Unisex,Black,Black,965250.0
1629,Automatic,Men's watch/Unisex,Black,Black,2227500.0
1630,Quartz,Men's watch/Unisex,Champagne,Black,19635.0
1631,Automatic,Men's watch/Unisex,Green,Green,259297.5
1632,Quartz,Men's watch/Unisex,Black,Black,24090.0
1633,Automatic,Men's watch/Unisex,Silver,Brown,124410.0
1634,Automatic,Men's watch/Unisex,Blue,Blue,4702500.0
1635,Automatic,Men's watch/Unisex,Black,Steel,56347.5
1636,Quartz,Men's watch/Unisex,Black,Black,148500.0
1637,Quartz,Women's watch,White,Black,41085.0
1638,Quartz,Men's watch/Unisex,White,Silver,20212.5
1639,Automatic,Men's watch/Unisex,Black,Black,82500.0
1640,Quartz,Men's watch/Unisex,Grey,Black,85800.0
1641,Automatic,Men's watch/Unisex,Blue,Blue,379500.0
1642,Automatic,Men's watch/Unisex,Black,Silver,80437.5
1643,Automatic,Men's watch/Unisex,White,Steel,147675.0
1644,Automatic,Men's watch/Unisex,Silver,Steel,150315.0
1645,Automatic,Men's watch/Unisex,Black,Black,402187.5
1646,Automatic,Men's watch/Unisex,Blue,Blue,138187.5
1647,Manual winding,Men's watch/Unisex,White,Blue,12622.5
1648,Automatic,Men's watch/Unisex,Black,Red,55852.5
1649,Automatic,Men's watch/Unisex,Silver,Black,985875.0
1650,Quartz,Men's watch/Unisex,Black,Gold,20460.0
1651,Automatic,Men's watch/Unisex,Black,Brown,192390.0
1652,Quartz,Women's watch,Blue,Black,576427.5
1653,Automatic,Men's watch/Unisex,Black,Black,2367750.0
1654,Automatic,Men's watch/Unisex,White,Silver,184305.0
1655,Manual winding,Men's watch/Unisex,Grey,Blue,12078000.0
1656,Automatic,Men's watch/Unisex,Black,Steel,268125.0
1657,Automatic,Men's watch/Unisex,Blue,Black,254925.0
1658,Quartz,Men's watch/Unisex,Grey,Silver,8827.5
1659,Quartz,Women's watch,Black,Silver,36712.5
1660,Automatic,Men's watch/Unisex,Blue,Black,1315875.0
1661,Quartz,Women's watch,White,Gold,65587.5
1662,Automatic,Men's watch/Unisex,Blue,Steel,123337.5
1663,Automatic,Men's watch/Unisex,Blue,Blue,217965.0
1664,Automatic,Men's watch/Unisex,Silver,Black,99742.5
1665,Automatic,Men's watch/Unisex,Green,Black,189667.5
1666,Quartz,Men's watch/Unisex,Grey,Black,14107.5
1667,Automatic,Men's watch/Unisex,Black,Brown,106920.0
1668,Automatic,Men's watch/Unisex,Black,Black,490875.0
1669,Automatic,Men's watch/Unisex,Black,Steel,67072.5
1670,Automatic,Men's watch/Unisex,Black,Steel,52800.0
1671,Automatic,Men's watch/Unisex,Blue,Steel,1121587.5
1672,Automatic,Men's watch/Unisex,Grey,Steel,86625.0
1673,Quartz,Men's watch/Unisex,Silver,Brown,26812.5
1674,Automatic,Men's watch/Unisex,Grey,Black,659917.5
1675,Automatic,Men's watch/Unisex,Blue,Blue,92647.5
1676,Automatic,Men's watch/Unisex,Black,Black,1358775.0
1677,Quartz,Men's watch/Unisex,Black,Black,66990.0
1678,Automatic,Men's watch/Unisex,Red,Steel,159307.5
1679,Automatic,Men's watch/Unisex,Black,Black,78292.5
1680,Automatic,Men's watch/Unisex,Champagne,Black,161617.5
1681,Automatic,Men's watch/Unisex,Black,Gold,353430.0
1682,Quartz,Men's watch/Unisex,Black,Steel,5857.5
1683,Automatic,Men's watch/Unisex,Black,Black,66990.0
1684,Automatic,Men's watch/Unisex,Black,Green,542437.5
1685,Automatic,Men's watch/Unisex,Blue,Steel,12457.5
1686,Automatic,Men's watch/Unisex,Grey,Black,18232.5
1687,Automatic,Men's watch/Unisex,Silver,Black,426525.0
1688,Quartz,Women's watch,White,Blue,11550.0
1689,Automatic,Men's watch/Unisex,Black,Silver,28792.5
1690,Automatic,Men's watch/Unisex,Silver,Steel,175395.0
1691,Automatic,Men's watch/Unisex,Black,Brown,345015.0
1692,Quartz,Men's watch/Unisex,Blue,Black,76230.0
1693,Manual winding,Men's watch/Unisex,Black,Brown,339982.5
1694,Automatic,Men's watch/Unisex,Black,Black,321667.5
1695,Automatic,Men's watch/Unisex,Blue,Blue,184800.0
1696,Automatic,Men's watch/Unisex,Silver,Steel,618750.0
1697,Quartz,Women's watch,Silver (solid),Silver,143137.5
1698,Automatic,Men's watch/Unisex,Green,Steel,106425.0
1699,Quartz,Men's watch/Unisex,Green,Steel,27637.5
1700,Automatic,Men's watch/Unisex,White,Blue,676500.0
1701,Manual winding,Men's watch/Unisex,Blue,Blue,9070875.0
1702,Automatic,Men's watch/Unisex,Blue,Brown,82747.5
1703,Quartz,Men's watch/Unisex,Black,Black,4537.5
1704,Automatic,Men's watch/Unisex,Blue,Blue,83242.5
1705,Quartz,Men's watch/Unisex,Blue,Brown,25822.5
1706,Automatic,Men's watch/Unisex,Black,Brown,187027.5
1707,Quartz,Men's watch/Unisex,Black,Black,33907.5
1708,Automatic,Men's watch/Unisex,White,Black,375787.5
1709,Automatic,Men's watch/Unisex,Blue,Steel,317625.0
1710,Automatic,Men's watch/Unisex,Brown,Brown,267547.5
1711,Manual winding,Men's watch/Unisex,Blue,Silver,169125.0
1712,Automatic,Men's watch/Unisex,Silver,Black,459937.5
1713,Automatic,Men's watch/Unisex,Blue,Steel,75570.0
1714,Manual winding,Men's watch/Unisex,White,Gold,325875.0
1715,Quartz,Women's watch,Black,Black,247417.5
1716,Quartz,Men's watch/Unisex,Black,Gold,37125.0
1717,Automatic,Men's watch/Unisex,Blue,Black,587730.0
1718,Automatic,Men's watch/Unisex,Black,Steel,58162.5
1719,Automatic,Men's watch/Unisex,Blue,Steel,865837.5
1720,Automatic,Men's watch/Unisex,White,Black,800250.0
1721,Quartz,Men's watch/Unisex,Black,Silver,22275.0
1722,Automatic,Men's watch/Unisex,Black,Black,519337.5
1723,Automatic,Men's watch/Unisex,Black,Black,67072.5
1724,Automatic,Men's watch/Unisex,Blue,Steel,143137.5
1725,Manual winding,Men's watch/Unisex,Black,Black,342705.0
1726,Automatic,Men's watch/Unisex,Black,Steel,76065.0
1727,Quartz,Men's watch/Unisex,White,Black,43312.5
1728,Automatic,Men's watch/Unisex,Blue,Steel,148995.0
1729,Quartz,Men's watch/Unisex,Black,Black,19470.0
1730,Quartz,Men's watch/Unisex,Black,Black,53212.5
1731,Automatic,Men's watch/Unisex,Black,Steel,369187.5
1732,Quartz,Men's watch/Unisex,Black,Silver,16005.0
1733,Automatic,Men's watch/Unisex,Green,Green,98257.5
1734,Automatic,Men's watch/Unisex,White,Steel,544500.0
1735,Automatic,Men's watch/Unisex,Black,Black,21697.5
1736,Quartz,Men's watch/Unisex,Brown,Brown,31350.0
1737,Automatic,Men's watch/Unisex,Silver,Black,866250.0
1738,Quartz,Men's watch/Unisex,Blue,Black,8910.0
1739,Automatic,Men's watch/Unisex,Grey,Steel,1207882.5
1740,Automatic,Men's watch/Unisex,Blue,Steel,151222.5
1741,Quartz,Women's watch,Blue,White,223657.5
1742,Quartz,Men's watch/Unisex,White,Black,33247.5
1743,Manual winding,Men's watch/Unisex,Bronze,Black,93885.0
1744,Automatic,Men's watch/Unisex,Silver,Silver,86625.0
1745,Automatic,Men's watch/Unisex,Green,Steel,742417.5
1746,Automatic,Men's watch/Unisex,Blue,Black,93885.0
